YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2013,1,15,0,25.14,24.52,24.83,19.29,96.19,0,100.37,1.91,239.04
2013,1,15,1,24.95,24.4,24.68,19.17,96.69,0,100.33,1.72,254.2
2013,1,15,2,24.73,24.23,24.48,18.98,97,0,100.29,1.52,265.29
2013,1,15,3,24.49,24.02,24.26,18.74,97.19,0,100.3,1.42,282.43
2013,1,15,4,24.04,23.84,23.94,18.49,98.69,0,100.34,1.68,302.88
2013,1,15,5,23.72,23.62,23.67,18.25,99.31,0,100.42,2.01,316.42
2013,1,15,6,23.54,23.3,23.42,17.88,98.44,0,100.5,2.17,324.08
2013,1,15,7,24.26,23.22,23.74,17.82,93.88,0,100.57,2.8,330.43
2013,1,15,8,25.4,23.44,24.42,18.01,88.81,0,100.62,2.8,327.06
2013,1,15,9,27.22,23.79,25.51,18.43,81.44,0,100.62,3.12,316.83
2013,1,15,10,28.73,23.58,26.15,18.19,73.69,0,100.54,2.87,320.29
2013,1,15,11,29.87,23.37,26.62,17.94,68.12,0,100.48,2.79,328.76
2013,1,15,12,30.61,23.39,27,18.01,65.38,0.01,100.4,2.83,337.82
2013,1,15,13,31.01,23.47,27.24,18.13,64.19,0.01,100.31,2.85,341.32
2013,1,15,14,31.08,23.49,27.29,18.13,64,0.01,100.22,2.62,341.24
2013,1,15,15,31.01,23.55,27.28,18.19,64.5,0,100.19,2.06,340.46
2013,1,15,16,30.89,23.8,27.34,18.55,66.06,0,100.21,1.37,332.12
2013,1,15,17,30.25,23.83,27.04,18.55,68.75,0,100.28,1.04,308.93
2013,1,15,18,29,24.02,26.51,18.74,74.69,0,100.36,1.05,250.35
2013,1,15,19,27.69,24.51,26.1,19.29,82.75,0,100.44,1.7,217.92
2013,1,15,20,26.82,24.69,25.75,19.47,87.94,0,100.49,2.15,205.91
2013,1,15,21,26.36,24.72,25.54,19.47,90.62,0,100.51,2.39,198.67
2013,1,15,22,26.05,24.84,25.44,19.65,92.94,0,100.5,2.44,195.06
2013,1,15,23,25.74,24.91,25.33,19.71,95,0,100.49,2.24,194.76
2013,1,16,0,25.49,24.86,25.17,19.65,96.12,0,100.43,2.03,199.34
2013,1,16,1,25.26,24.78,25.02,19.59,97,0.02,100.38,1.84,212.68
2013,1,16,2,24.98,24.66,24.82,19.47,97.94,0.02,100.35,1.75,233.9
2013,1,16,3,24.73,24.54,24.63,19.29,98.69,0.02,100.37,1.77,245.81
2013,1,16,4,24.53,24.41,24.48,19.17,99.12,0.02,100.4,1.7,248.49
2013,1,16,5,24.38,24.28,24.33,18.98,99.25,0.02,100.45,1.58,249.51
2013,1,16,6,24.25,24.16,24.21,18.86,99.25,0.01,100.53,1.65,257.74
2013,1,16,7,25.47,24.73,25.1,19.47,95.62,0.01,100.6,1.8,269.75
2013,1,16,8,26.46,24.83,25.65,19.59,90.69,0.01,100.65,2.41,273.16
2013,1,16,9,27.6,24.62,26.11,19.35,83.69,0.02,100.64,2.63,270.17
2013,1,16,10,28.74,24.51,26.62,19.23,77.81,0.02,100.59,2.28,265.48
2013,1,16,11,29.68,24.51,27.09,19.23,73.75,0.03,100.52,1.82,259.12
2013,1,16,12,30.4,24.41,27.4,19.17,70.25,0.03,100.45,1.58,254.52
2013,1,16,13,30.72,24.21,27.46,18.92,68.25,0.04,100.38,1.46,250.02
2013,1,16,14,30.75,24.1,27.43,18.8,67.69,0.04,100.3,1.48,240.59
2013,1,16,15,30.51,24.23,27.37,18.98,69.12,0.03,100.28,1.55,231.75
2013,1,16,16,30.3,24.76,27.53,19.59,72.38,0.02,100.3,1.52,228.95
2013,1,16,17,29.37,25.08,27.23,20.02,77.88,0.01,100.38,1.52,219.58
2013,1,16,18,27.81,25.33,26.57,20.26,86.38,0.01,100.46,1.79,202.64
2013,1,16,19,27.03,25.16,26.1,20.02,89.44,0.01,100.52,2.08,194.56
2013,1,16,20,26.65,25.15,25.9,19.96,91.38,0.01,100.56,2.25,192.64
2013,1,16,21,26.35,25.16,25.76,20.02,93,0.01,100.57,2.3,194.56
2013,1,16,22,26.15,25.2,25.68,20.08,94.38,0.01,100.56,2.37,200.29
2013,1,16,23,26.03,25.24,25.63,20.14,95.31,0.02,100.54,2.52,206.72
2013,1,17,0,25.88,25.27,25.58,20.14,96.31,0.02,100.5,2.64,212.42
2013,1,17,1,25.69,25.28,25.49,20.2,97.44,0.02,100.45,2.67,218.48
2013,1,17,2,25.55,25.26,25.4,20.14,98.12,0.02,100.43,2.64,223.56
2013,1,17,3,25.38,25.18,25.28,20.08,98.62,0.02,100.42,2.59,228.91
2013,1,17,4,25.16,25.05,25.11,19.9,99.25,0.02,100.44,2.43,234.16
2013,1,17,5,24.93,24.91,24.92,19.71,99.81,0.02,100.47,2.26,239.61
2013,1,17,6,24.8,24.78,24.79,19.53,99.75,0.02,100.54,2.11,247.53
2013,1,17,7,26.07,25.3,25.69,20.14,95.44,0.02,100.64,2.17,258.81
2013,1,17,8,27.12,25.51,26.31,20.39,90.81,0.03,100.73,2.63,260.09
2013,1,17,9,28.12,25.41,26.76,20.26,85.12,0.03,100.74,2.76,258.56
2013,1,17,10,28.73,25.19,26.96,20.02,81.19,0.03,100.7,2.4,259.49
2013,1,17,11,29.32,25.12,27.22,19.96,78.06,0.05,100.63,2.02,259.99
2013,1,17,12,29.79,24.97,27.38,19.78,75.25,0.05,100.56,1.75,265.13
2013,1,17,13,30.14,24.83,27.48,19.59,73.12,0.05,100.47,1.63,269.72
2013,1,17,14,30.39,24.65,27.52,19.41,71.38,0.04,100.4,1.51,274.74
2013,1,17,15,30.33,24.57,27.45,19.35,71.31,0.03,100.37,1.29,273.47
2013,1,17,16,30.15,25.09,27.62,19.96,74.31,0.02,100.39,1.1,267.14
2013,1,17,17,29.67,25.3,27.48,20.2,77.31,0.02,100.44,1.14,256.53
2013,1,17,18,28.51,25.22,26.86,20.08,82.31,0.02,100.51,1.35,236.59
2013,1,17,19,27.8,25.13,26.47,19.96,85.31,0.02,100.57,1.63,228.12
2013,1,17,20,27.23,25.13,26.18,19.96,88.12,0.02,100.62,1.77,223.39
2013,1,17,21,26.75,25.14,25.94,19.96,90.75,0.02,100.64,1.95,220.78
2013,1,17,22,26.41,25.17,25.8,20.02,92.69,0.02,100.63,2.11,221.25
2013,1,17,23,26.17,25.22,25.69,20.08,94.31,0.02,100.62,2.21,225.29
2013,1,18,0,26.01,25.28,25.64,20.14,95.62,0.02,100.59,2.36,232.79
2013,1,18,1,25.83,25.38,25.6,20.26,97.19,0.02,100.54,2.42,241.04
2013,1,18,2,25.65,25.38,25.52,20.26,98.25,0.03,100.51,2.39,249.55
2013,1,18,3,25.51,25.3,25.4,20.2,98.56,0.03,100.51,2.39,256.01
2013,1,18,4,25.36,25.15,25.26,20.02,98.62,0.03,100.53,2.34,261.54
2013,1,18,5,25.11,24.96,25.04,19.78,98.94,0.03,100.56,2.23,265.79
2013,1,18,6,24.96,24.8,24.88,19.53,98.81,0.03,100.61,2.12,268.31
2013,1,18,7,25.79,25.13,25.46,19.9,96,0.03,100.71,2.16,269.38
2013,1,18,8,26.57,25.32,25.94,20.14,92.75,0.03,100.8,2.59,267.23
2013,1,18,9,27.42,25.35,26.39,20.2,88.31,0.04,100.81,3,261.3
2013,1,18,10,27.9,25.01,26.46,19.78,84.12,0.04,100.76,3.27,263.01
2013,1,18,11,28.37,24.73,26.55,19.47,80.56,0.02,100.69,3.31,269.59
2013,1,18,12,28.83,24.57,26.69,19.29,77.75,0.02,100.59,3.17,275.51
2013,1,18,13,29.08,24.56,26.82,19.29,76.5,0.02,100.49,2.94,278.26
2013,1,18,14,29.21,24.56,26.88,19.35,76,0.01,100.4,2.6,276.38
2013,1,18,15,29.09,24.63,26.86,19.41,76.81,0.01,100.37,2.25,271.19
2013,1,18,16,28.83,24.87,26.85,19.71,79.06,0.01,100.37,1.87,259.16
2013,1,18,17,28.11,25.24,26.68,20.14,84.44,0,100.43,1.64,245.76
2013,1,18,18,26.84,25.01,25.92,19.84,89.56,0.01,100.5,1.73,227.01
2013,1,18,19,26.37,24.76,25.57,19.53,90.75,0.01,100.58,1.92,214.21
2013,1,18,20,26.02,24.67,25.34,19.41,92.12,0.01,100.68,2.09,205.51
2013,1,18,21,25.79,24.63,25.21,19.35,93.19,0.01,100.72,2.22,199.71
2013,1,18,22,25.57,24.6,25.08,19.29,94.19,0.01,100.71,2.32,199.72
2013,1,18,23,25.36,24.55,24.95,19.23,95.12,0.01,100.68,2.35,203.32
2013,1,19,0,25.12,24.51,24.81,19.23,96.31,0.01,100.62,2.29,207.27
2013,1,19,1,24.87,24.48,24.67,19.17,97.5,0.01,100.53,2.21,211.38
2013,1,19,2,24.64,24.41,24.52,19.17,98.56,0.01,100.48,2.12,214.51
2013,1,19,3,24.45,24.34,24.4,19.04,99.19,0.01,100.46,2.06,216.52
2013,1,19,4,24.32,24.3,24.3,18.98,99.69,0.01,100.47,2,218.03
2013,1,19,5,24.22,24.25,24.23,18.92,100,0.01,100.5,1.93,219.57
2013,1,19,6,24.23,24.21,24.22,18.86,99.75,0.01,100.57,1.78,219.84
2013,1,19,7,25.55,24.9,25.23,19.65,96,0.01,100.67,1.51,220.79
2013,1,19,8,26.73,25.08,25.91,19.9,90.56,0.01,100.76,1.72,222.8
2013,1,19,9,27.81,24.65,26.23,19.35,82.81,0.01,100.78,1.78,227.13
2013,1,19,10,28.83,24.12,26.47,18.74,75.62,0.02,100.74,1.73,236.02
2013,1,19,11,29.58,23.95,26.76,18.55,71.75,0.02,100.68,1.72,242.39
2013,1,19,12,30.03,23.92,26.98,18.55,69.75,0.02,100.59,1.64,242.7
2013,1,19,13,29.97,23.83,26.9,18.43,69.56,0.02,100.51,1.39,236.49
2013,1,19,14,29.9,23.83,26.87,18.49,69.94,0.02,100.42,1.21,228.92
2013,1,19,15,29.64,23.97,26.8,18.68,71.56,0.02,100.37,1.06,227.7
2013,1,19,16,29.53,24.44,26.98,19.23,74.12,0.01,100.37,0.96,231.27
2013,1,19,17,28.81,24.52,26.66,19.35,77.81,0.01,100.4,1.06,238.53
2013,1,19,18,27.68,24.43,26.05,19.17,82.31,0,100.44,1.26,232.56
2013,1,19,19,27.06,24.28,25.67,18.98,84.62,0,100.51,1.5,229.85
2013,1,19,20,26.57,24.31,25.44,18.98,87.25,0,100.58,1.64,230.4
2013,1,19,21,26.17,24.41,25.3,19.1,89.94,0.01,100.63,1.71,232.97
2013,1,19,22,25.95,24.49,25.23,19.23,91.56,0.01,100.63,1.76,238.99
2013,1,19,23,25.75,24.5,25.12,19.23,92.75,0.01,100.63,1.77,247.63
2013,1,20,0,25.54,24.5,25.01,19.23,93.81,0.02,100.6,1.79,255.05
2013,1,20,1,25.31,24.44,24.88,19.17,94.81,0.02,100.53,1.76,260.04
2013,1,20,2,25.06,24.34,24.7,19.04,95.62,0.02,100.48,1.69,264.97
2013,1,20,3,24.88,24.33,24.61,19.04,96.56,0.02,100.47,1.61,268.33
2013,1,20,4,24.83,24.32,24.58,19.04,96.81,0.02,100.5,1.39,279.36
2013,1,20,5,24.77,24.26,24.51,18.98,96.88,0.02,100.53,1.28,296.57
2013,1,20,6,24.66,24.2,24.43,18.86,97.12,0.02,100.59,1.32,314.76
2013,1,20,7,25.51,24.79,25.15,19.53,95.62,0.02,100.68,1.31,329.15
2013,1,20,8,26.54,25,25.76,19.78,91.12,0.02,100.77,1.71,327.69
2013,1,20,9,27.48,25.12,26.3,19.9,86.88,0.02,100.8,1.89,321.56
2013,1,20,10,28.19,25.11,26.65,19.9,83.31,0.01,100.76,2.15,328.22
2013,1,20,11,28.74,25,26.87,19.78,80.12,0.01,100.68,2.37,336.65
2013,1,20,12,29.45,24.75,27.1,19.53,75.81,0.02,100.57,2.42,340.98
2013,1,20,13,29.83,24.38,27.11,19.1,72.56,0.02,100.45,2.32,341.57
2013,1,20,14,30.01,24.23,27.12,18.98,71.19,0.02,100.34,2.18,340.79
2013,1,20,15,29.8,24.51,27.15,19.29,73.31,0.01,100.29,1.98,336.56
2013,1,20,16,29.39,24.76,27.08,19.59,76.25,0.01,100.28,1.75,328.86
2013,1,20,17,28.56,25.48,27.02,20.45,83.44,0,100.31,1.31,318.39
2013,1,20,18,28.01,24.38,26.19,19.1,80.62,0,100.38,1.24,299.97
2013,1,20,19,27.62,24.11,25.87,18.8,81.12,0,100.47,1.32,280.91
2013,1,20,20,27.1,24.17,25.64,18.86,83.94,0,100.57,1.51,267.03
2013,1,20,21,26.51,24.3,25.4,18.98,87.5,0,100.62,1.7,260.75
2013,1,20,22,26.05,24.33,25.19,18.98,90.12,0,100.63,1.83,263.88
2013,1,20,23,25.66,24.28,24.97,18.92,91.94,0,100.63,1.96,272.51
2013,1,21,0,25.32,24.23,24.77,18.92,93.56,0.01,100.59,2.03,279.28
2013,1,21,1,25.03,24.16,24.6,18.86,94.88,0.02,100.54,1.97,281.89
2013,1,21,2,24.76,24.11,24.44,18.8,96.06,0.02,100.48,1.81,284.28
2013,1,21,3,24.59,24.1,24.34,18.74,96.88,0.03,100.46,1.61,289.22
2013,1,21,4,24.46,24.07,24.26,18.74,97.56,0.03,100.49,1.55,298.38
2013,1,21,5,24.3,24.03,24.16,18.68,98.25,0.03,100.51,1.63,306.21
2013,1,21,6,24.3,24.02,24.15,18.68,98.25,0.03,100.54,1.62,315.39
2013,1,21,7,25.28,24.51,24.89,19.23,95.31,0.03,100.59,1.68,324.46
2013,1,21,8,25.97,24.65,25.3,19.41,92.31,0.03,100.64,1.79,329.51
2013,1,21,9,26.95,24.8,25.87,19.53,87.88,0.04,100.65,1.7,319.66
2013,1,21,10,28.03,24.9,26.46,19.71,83.06,0.05,100.62,1.71,321.5
2013,1,21,11,28.98,24.98,26.98,19.78,78.94,0.07,100.56,1.55,327.75
2013,1,21,12,29.62,24.94,27.29,19.78,75.88,0.07,100.48,1.43,326.57
2013,1,21,13,29.94,24.9,27.42,19.71,74.38,0.06,100.4,1.63,317.14
2013,1,21,14,30.05,24.94,27.5,19.78,74,0.05,100.34,1.93,308.77
2013,1,21,15,29.89,25.11,27.5,20.02,75.5,0.04,100.31,2.03,302.29
2013,1,21,16,29.48,25.48,27.48,20.45,79.06,0.03,100.3,1.9,294.03
2013,1,21,17,28.62,26.09,27.36,21.24,86.12,0.03,100.32,1.57,282.04
2013,1,21,18,27.67,25.51,26.59,20.51,88,0.02,100.37,1.58,251.57
2013,1,21,19,27.06,25.34,26.2,20.26,90.19,0.02,100.45,1.83,224.31
2013,1,21,20,26.68,25.31,26,20.2,92.06,0.02,100.52,2.08,222.56
2013,1,21,21,26.44,25.3,25.87,20.2,93.38,0.02,100.55,2.21,232.89
2013,1,21,22,26.23,25.3,25.76,20.14,94.44,0.02,100.54,2.29,237.12
2013,1,21,23,26.03,25.27,25.65,20.14,95.44,0.02,100.55,2.21,230.01
2013,1,22,0,25.85,25.26,25.55,20.14,96.31,0.01,100.55,2.13,223.22
2013,1,22,1,25.66,25.23,25.44,20.08,97.25,0.02,100.52,2.13,230.36
2013,1,22,2,25.45,25.12,25.28,19.96,97.94,0.02,100.47,2.16,249.27
2013,1,22,3,25.23,24.99,25.11,19.84,98.44,0.03,100.44,2.13,259.64
2013,1,22,4,25,24.83,24.91,19.65,98.94,0.04,100.45,2.07,266.98
2013,1,22,5,24.76,24.67,24.72,19.41,99.25,0.04,100.49,2.03,275.95
2013,1,22,6,24.66,24.51,24.59,19.23,98.94,0.04,100.54,1.94,282.35
2013,1,22,7,25.94,25.05,25.49,19.84,94.69,0.05,100.63,1.95,279.2
2013,1,22,8,27.28,25.19,26.23,20.02,88.31,0.06,100.72,2.32,259.9
2013,1,22,9,28.62,25.05,26.84,19.84,80.94,0.07,100.75,2.63,251.3
2013,1,22,10,29.58,24.99,27.29,19.78,76.31,0.1,100.72,2.4,245.94
2013,1,22,11,30.19,24.96,27.58,19.78,73.56,0.13,100.67,2.16,236.2
2013,1,22,12,30.46,24.88,27.67,19.65,72.06,0.15,100.61,2.24,228.81
2013,1,22,13,30.12,24.81,27.46,19.59,73.19,0.15,100.53,2.47,226.8
2013,1,22,14,29.8,24.97,27.38,19.78,75.31,0.14,100.45,2.8,229.19
2013,1,22,15,29.33,25.11,27.22,19.96,78,0.13,100.43,3.11,232.24
2013,1,22,16,28.62,25.37,27,20.26,82.5,0.12,100.43,3.13,231.07
2013,1,22,17,27.65,25.64,26.65,20.63,88.69,0.13,100.45,2.83,227.8
2013,1,22,18,26.76,25.62,26.19,20.57,93.31,0.11,100.51,2.65,223.57
2013,1,22,19,26.48,25.58,26.03,20.51,94.69,0.08,100.57,2.86,217.68
2013,1,22,20,26.4,25.62,26.01,20.51,95.31,0.05,100.65,2.97,212.98
2013,1,22,21,26.29,25.59,25.94,20.51,95.81,0.02,100.7,2.76,213.24
2013,1,22,22,26.12,25.49,25.81,20.39,96.12,0.01,100.68,2.59,219.61
2013,1,22,23,25.9,25.32,25.62,20.14,96.38,0,100.66,2.59,227.56
2013,1,23,0,25.73,25.17,25.45,20.02,96.56,0,100.62,2.65,231.58
2013,1,23,1,25.52,25,25.26,19.84,96.81,0,100.56,2.58,229.3
2013,1,23,2,25.31,24.83,25.08,19.65,97.12,0,100.51,2.38,226.99
2013,1,23,3,25.12,24.69,24.9,19.47,97.25,0.01,100.5,2.18,224.27
2013,1,23,4,24.97,24.55,24.76,19.29,97.38,0.01,100.52,2.06,223.31
2013,1,23,5,24.85,24.43,24.64,19.17,97.31,0.01,100.55,2,225.63
2013,1,23,6,24.79,24.35,24.57,19.04,97.25,0.02,100.59,1.93,227.96
2013,1,23,7,25.72,24.87,25.3,19.65,94.81,0.02,100.65,1.97,231.27
2013,1,23,8,26.46,24.91,25.69,19.71,91.12,0.03,100.71,2.27,231.43
2013,1,23,9,27.21,24.71,25.96,19.47,86.19,0.04,100.74,2.37,226.61
2013,1,23,10,27.91,24.24,26.08,18.92,80.38,0.06,100.71,2.27,222.35
2013,1,23,11,28.43,23.96,26.19,18.55,76.69,0.06,100.67,2.24,217.91
2013,1,23,12,28.8,23.89,26.34,18.49,74.75,0.06,100.62,2.4,216.12
2013,1,23,13,28.98,23.92,26.44,18.55,74.12,0.06,100.56,2.58,216
2013,1,23,14,29.02,23.95,26.48,18.62,74,0.04,100.5,2.68,215.87
2013,1,23,15,28.77,24.07,26.42,18.74,75.62,0.03,100.47,2.7,214.52
2013,1,23,16,28.24,24.3,26.27,19.04,79.12,0.01,100.48,2.72,211.13
2013,1,23,17,27.44,24.59,26.02,19.35,84.31,0.01,100.52,2.66,207.62
2013,1,23,18,26.08,24.63,25.35,19.41,91.69,0,100.57,2.34,202.8
2013,1,23,19,25.65,24.49,25.07,19.17,93.12,0.01,100.62,2.53,201.18
2013,1,23,20,25.48,24.48,24.98,19.17,94.06,0.01,100.69,2.61,203.65
2013,1,23,21,25.35,24.51,24.93,19.23,95,0.01,100.73,2.63,207.55
2013,1,23,22,25.25,24.55,24.9,19.23,95.81,0.02,100.74,2.59,213.69
2013,1,23,23,25.17,24.59,24.88,19.29,96.5,0.02,100.72,2.58,220.83
2013,1,24,0,25.07,24.62,24.84,19.35,97.25,0.02,100.68,2.51,227.65
2013,1,24,1,24.95,24.62,24.79,19.35,97.81,0.02,100.63,2.41,234.25
2013,1,24,2,24.8,24.54,24.67,19.29,98.38,0.02,100.59,2.28,241.33
2013,1,24,3,24.65,24.44,24.55,19.17,98.56,0.02,100.57,2.22,246.59
2013,1,24,4,24.46,24.3,24.38,18.98,98.94,0.01,100.59,2.11,253.24
2013,1,24,5,24.29,24.16,24.23,18.8,99,0.01,100.62,2.01,259.91
2013,1,24,6,24.18,24.02,24.1,18.68,98.94,0.02,100.67,1.87,265.69
2013,1,24,7,25.2,24.5,24.85,19.17,95.75,0.02,100.72,1.77,272.03
2013,1,24,8,26.16,24.5,25.33,19.17,90.5,0.02,100.78,2.12,269.37
2013,1,24,9,27.19,24.15,25.67,18.8,83.44,0.03,100.79,2.24,264.39
2013,1,24,10,28.25,23.64,25.94,18.19,76.06,0.03,100.75,2.32,263.62
2013,1,24,11,29.19,23.48,26.33,18.07,71.31,0.03,100.68,2.37,261.84
2013,1,24,12,29.75,23.57,26.66,18.13,69.38,0.03,100.61,2.34,260.19
2013,1,24,13,29.9,23.65,26.77,18.25,69.12,0.03,100.53,2.3,259.03
2013,1,24,14,29.86,23.73,26.8,18.37,69.62,0.03,100.46,2.3,257.47
2013,1,24,15,29.65,23.87,26.76,18.49,71.06,0.03,100.43,2.31,253.52
2013,1,24,16,29.24,24.13,26.69,18.8,73.88,0.03,100.44,2.28,246.16
2013,1,24,17,28.38,24.58,26.48,19.35,79.88,0.01,100.49,2.19,235.91
2013,1,24,18,26.82,24.88,25.85,19.65,89.06,0.01,100.53,2.1,224.25
2013,1,24,19,26.21,24.55,25.38,19.29,90.44,0.01,100.57,2.38,217.13
2013,1,24,20,25.89,24.46,25.17,19.17,91.69,0.01,100.63,2.54,214.23
2013,1,24,21,25.68,24.48,25.08,19.17,92.94,0.01,100.66,2.6,213.98
2013,1,24,22,25.44,24.48,24.96,19.17,94.31,0.01,100.65,2.6,215.08
2013,1,24,23,25.16,24.45,24.81,19.17,95.62,0.01,100.64,2.53,217.72
2013,1,25,0,24.94,24.44,24.69,19.17,96.94,0.01,100.6,2.48,221.68
2013,1,25,1,24.74,24.42,24.58,19.1,97.94,0.01,100.56,2.44,227.85
2013,1,25,2,24.58,24.37,24.48,19.1,98.56,0.02,100.53,2.43,234.93
2013,1,25,3,24.46,24.3,24.38,18.98,98.88,0.02,100.52,2.38,240.49
2013,1,25,4,24.32,24.21,24.26,18.92,99.25,0.02,100.53,2.3,243.17
2013,1,25,5,24.19,24.12,24.15,18.8,99.44,0.02,100.55,2.24,242.09
2013,1,25,6,24.12,24.02,24.08,18.68,99.25,0.02,100.58,2.14,237.35
2013,1,25,7,25.42,24.55,24.99,19.29,94.81,0.02,100.63,2.27,228.91
2013,1,25,8,26.46,24.75,25.61,19.47,90.25,0.02,100.7,2.76,219.83
2013,1,25,9,27.3,24.67,25.98,19.41,85.5,0.02,100.72,2.99,215.22
2013,1,25,10,27.94,24.55,26.24,19.23,81.62,0.02,100.71,2.96,216.84
2013,1,25,11,28.42,24.41,26.42,19.1,78.88,0.02,100.68,2.9,223.15
2013,1,25,12,28.71,24.28,26.5,18.98,76.88,0.03,100.62,2.9,229.7
2013,1,25,13,28.95,24.19,26.57,18.86,75.38,0.03,100.55,2.89,234.03
2013,1,25,14,28.84,24.19,26.51,18.86,75.88,0.02,100.5,2.72,235.99
2013,1,25,15,28.61,24.24,26.42,18.92,77.19,0.02,100.46,2.5,235.71
2013,1,25,16,28.23,24.6,26.41,19.35,80.69,0.01,100.46,2.11,232.83
2013,1,25,17,27.47,25.08,26.27,19.9,86.69,0.01,100.49,1.75,227.54
2013,1,25,18,26.41,24.8,25.6,19.59,90.69,0.01,100.54,1.81,217.12
2013,1,25,19,26.03,24.59,25.31,19.35,91.69,0.01,100.59,1.95,209.86
2013,1,25,20,25.78,24.52,25.15,19.23,92.62,0.01,100.65,2.03,205.97
2013,1,25,21,25.58,24.47,25.03,19.17,93.44,0.01,100.69,2.11,206.09
2013,1,25,22,25.43,24.49,24.96,19.17,94.38,0.01,100.69,2.17,210.72
2013,1,25,23,25.3,24.52,24.91,19.23,95.31,0.01,100.69,2.23,219.16
2013,1,26,0,25.19,24.58,24.88,19.29,96.19,0.01,100.66,2.29,229.69
2013,1,26,1,25.05,24.62,24.83,19.35,97.25,0.03,100.61,2.28,236.91
2013,1,26,2,24.9,24.59,24.75,19.35,98.06,0.03,100.57,2.22,240.18
2013,1,26,3,24.75,24.55,24.65,19.29,98.62,0.04,100.53,2.15,241.57
2013,1,26,4,24.58,24.48,24.53,19.23,99.25,0.04,100.54,2.13,242.97
2013,1,26,5,24.47,24.43,24.44,19.1,99.56,0.05,100.6,2.12,245.42
2013,1,26,6,24.44,24.37,24.4,19.04,99.38,0.05,100.67,2.08,248.16
2013,1,26,7,25.69,24.94,25.32,19.71,95.44,0.06,100.76,2.44,250
2013,1,26,8,26.65,25.23,25.94,20.02,91.81,0.06,100.82,3.03,247.6
2013,1,26,9,27.38,25.28,26.33,20.08,88.19,0.06,100.84,3.3,244.29
2013,1,26,10,27.81,25.23,26.52,20.02,85.81,0.08,100.8,3.31,239.08
2013,1,26,11,28.08,25.1,26.59,19.9,83.75,0.08,100.74,3.26,236.35
2013,1,26,12,28.31,25.02,26.66,19.84,82.38,0.09,100.64,3.29,238.01
2013,1,26,13,28.26,24.92,26.58,19.71,82.06,0.09,100.56,3.21,243.43
2013,1,26,14,28.17,24.87,26.51,19.65,82.19,0.09,100.49,3.05,245.93
2013,1,26,15,27.99,24.83,26.41,19.65,82.88,0.08,100.46,2.77,246.61
2013,1,26,16,27.67,24.99,26.33,19.84,85.25,0.06,100.47,2.38,243.01
2013,1,26,17,27.05,25.26,26.15,20.14,89.88,0.04,100.52,2,239.04
2013,1,26,18,26.11,24.93,25.51,19.71,93.06,0.04,100.58,2.08,235.71
2013,1,26,19,25.83,24.75,25.29,19.47,93.62,0.04,100.65,2.22,232.73
2013,1,26,20,25.69,24.69,25.19,19.41,94.12,0.05,100.71,2.3,230.92
2013,1,26,21,25.55,24.66,25.11,19.35,94.62,0.05,100.74,2.42,229.58
2013,1,26,22,25.47,24.67,25.07,19.41,95.19,0.06,100.71,2.64,231
2013,1,26,23,25.37,24.72,25.05,19.47,96.06,0.07,100.66,2.69,234.23
2013,1,27,0,25.12,24.7,24.9,19.41,97.38,0.07,100.66,2.05,229.94
2013,1,27,1,25.05,24.59,24.82,19.29,97.19,0.07,100.67,1.62,214.99
2013,1,27,2,24.98,24.53,24.76,19.23,97.19,0.07,100.64,1.72,206.45
2013,1,27,3,24.83,24.48,24.65,19.17,97.75,0.06,100.6,1.97,209.21
2013,1,27,4,24.77,24.42,24.6,19.1,97.75,0.05,100.62,2.11,216.87
2013,1,27,5,24.76,24.41,24.58,19.1,97.81,0.05,100.67,2.31,234.37
2013,1,27,6,24.72,24.44,24.58,19.1,98.19,0.04,100.73,2.39,241.67
2013,1,27,7,25.68,24.98,25.33,19.71,95.75,0.04,100.81,2.54,242.18
2013,1,27,8,26.65,25.26,25.95,20.08,91.94,0.04,100.89,3.1,240.4
2013,1,27,9,27.32,25.02,26.17,19.78,87.19,0.05,100.94,3.08,237.52
2013,1,27,10,27.83,24.51,26.16,19.17,82.06,0.05,100.93,2.9,238.8
2013,1,27,11,28.47,23.99,26.23,18.62,76.69,0.07,100.88,2.4,243.69
2013,1,27,12,29.29,23.69,26.49,18.25,71.75,0.09,100.81,1.8,259.52
2013,1,27,13,29.81,23.55,26.68,18.13,69.06,0.09,100.72,1.56,282.99
2013,1,27,14,29.83,23.58,26.7,18.19,69.12,0.1,100.65,1.62,297.55
2013,1,27,15,29.55,23.77,26.66,18.37,71.06,0.1,100.61,1.66,299.95
2013,1,27,16,29.15,24.34,26.75,19.04,75.31,0.09,100.61,1.54,303.61
2013,1,27,17,28.35,24.54,26.44,19.29,79.81,0.08,100.65,1.41,305.98
2013,1,27,18,27.28,24.68,25.98,19.41,85.62,0.09,100.73,1.27,298.78
2013,1,27,19,26.79,24.45,25.62,19.1,86.88,0.11,100.81,1.36,294.06
2013,1,27,20,26.35,24.36,25.36,18.98,88.69,0.12,100.87,1.5,296.7
2013,1,27,21,25.87,24.27,25.07,18.86,90.81,0.13,100.92,1.71,304.2
2013,1,27,22,25.42,24.15,24.79,18.74,92.56,0.12,100.93,1.91,312.51
2013,1,27,23,25.05,24.01,24.53,18.62,93.88,0.12,100.91,2.03,320
